  [fresh-data] disk cache bypassed; all QB data will be re-fetched on this run (use --allow-stale-cache to override)

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 05_03_W1 → 10_25_W26

[1/4] Pulling projections from Quickbase ...
      1513 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      1510 master pack records loaded (150 with Season tag)

[2.5] Pulling Amazon catalog POS for 1513 mstyles ...
      1352 mstyles with POS data loaded
      viewer_pos_cache.json refreshed (1352 mstyles)

[2.6] Pulling Amazon Catalog US (F38 signals) for 1513 mstyles ...
      1352 mstyles with Amazon Catalog US signals loaded

[2.8] VP-Q4 forward-PO zero: fetching confirmed open POs in forward 26w window for 1513 keys ...
      [vp-q4] BULK fetch: running QB report #27 on table bp8r4dejr (replaces per-account loop) ...
      [vp-q4] 9,696 rows in 2.8s (1 API call vs ~1 per-account calls)
      [vp-q4] cached → open_pos_report.json (reused for 0h)
      [vp-q4] bucketed 1,902 in-scope rows across 350 keys (skipped: 7,013 out-of-scope · 0 zero-qty · 0 no-date · 781 outside-26w)
      350 keys have confirmed forward POs (total open qty: 137,417 units)

[3/4] Running forecasts ...
      Mstyle-family index: 1232 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 21.2)
      1513 forecasts complete in 1.1s
      Croston's: 420  Heuristic: 91  Inactive: 366  Inactive (zero order history): 14  Inactive+Floor: 1  Inactive+Floor (R3): 2  Reactivating: 7  Seasonal Baseline: 324  Sparse Intermittent: 288  Bi-weekly enforced: 0  Alerts (>5%): 1113
      Saved → forecast_results.json
      Open viewer: python scripts/viewer.py --results forecast_results.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  1513 records  |  Total 26w demand: 4,249,349
  AI  1864-FF7261PCS2             0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 1864-FF7261PCS2             0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7261PCS2N            0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 1864-FF7261PCS2N            0   10    0    0    0    0   10    0    0    0    0   10    0    0    0   10    0    0   10    0    0    0    0    0    0    0       2
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7261PCS6             0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 1864-FF7261PCS6             2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2    2       2
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7263                 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 1864-FF7263                 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7263AMZ              0    0    0    0    0    0    0    0   84    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       3  +0.0% 
  Man 1864-FF7263AMZ              0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7263AMZN             0    0    0    0    0    0    0    0  102    0    0    0    0    0    0    0    0    0  102    0    0    0    0    0    0    0       8  +86.9% 
  Man 1864-FF7263AMZN            55   55   55   55   55   40   40   40   70   70   70   70   60   60   60   60   60   60   65   65   65   65   65   65   65   65      60
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7263PCS2             0    0    0    0    0    0    0    0    0    0    0    0  216    0    0    0    0    0    0    0    0    0    0    0    0    0       8  +82.1% 
  Man 1864-FF7263PCS2             0    0    0    0   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55   55      47
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7263PCS6             1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1       1  +0.0% 
  Man 1864-FF7263PCS6             1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1       1
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7266                 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 1864-FF7266                 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7266AMZ            918    0    0    0    0    0    0    0    0    0  918    0    0    0    0    0    0    0  918    0    0    0    0    0    0    0     106  +53.4% 
  Man 1864-FF7266AMZ            200  200  200  200  200  245  245  245  245  215  215  215  215  255  255  255  255  255  220  220  220  220  230  230  230  230     228
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7266COS              0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 1864-FF7266COS              0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7266CP6              1    1    1    1    1    1    2    2    2    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1       1  +86.1% 
  Man 1864-FF7266CP6              8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8    8       8
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7266PCS2             0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 1864-FF7266PCS2             0    0    0    0    0    0    0    0    0    0   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10       6
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7266PCS6             1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1       1  +80.0% 
  Man 1864-FF7266PCS6             5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7266PX2              0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 1864-FF7266PX2              0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  1864-FF7267                 0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
